,ID,URL,Availability,Inventory_State,Brand_Link,Name,Brand_Name,Reference,Price,Views,Reference_Number,Box,Papers,Manufactured_In,Style,Gender,Case_Size,Case_Material,Dial_Color,Hours_Markers,Caseback,Case_Shape,Water_Resistance,Movement,Complications,Strap_Bracelet_Material,Band_Color,Buckle_Type,Bracelet_Length,Warranty_Details,Year
2365,2365,https://www.thewatchbox.com//sg/en/shop/4777413.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Ma%C3%AEtres%20du%20Temps,Chapter Two TCR,MAÎTRES DU TEMPS,REF C2R.TT0.21.120,32594.0,,C2R.TT0.21.120,Yes,Yes,Switzerland,Casual,Mens,45x56mm,TITANIUM,BLACK,ROMAN NUMERALS,Exhibition,Round,1m,Automatic,DATE,RUBBER,BLACK,DEPLOYANT BUCKLE,,,
2366,2366,https://www.thewatchbox.com//sg/en/shop/4690012.html,Make An Offer,Coming Soon,https://www.thewatchbox.com/sg/en/search/?q=NOMOS%20Glash%C3%BCtte,Zurich World Time Midnight Blue,NOMOS GLASHÜTTE,REF 807,6523.0,,807,Yes,Yes,Germany,Casual,Unisex,39mm,STAINLESS STEEL,BLUE,"INDEX, SQARE",Exhibition,Round,30m,Automatic,GMT,LEATHER,BLACK,TANG BUCKLE,,,
2367,2367,https://www.thewatchbox.com//sg/en/shop/4743316.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=H.%20Moser%20%26%20Cie.,Pioneer Centre Seconds,H. MOSER & CIE.,REF 3200-1207,18511.0,,3200-1207,Yes,Yes,Switzerland,"Casual, Dress, Sport",Mens,42mm,STAINLESS STEEL,RED,INDEX,Exhibition,Round,120m,Automatic,TIME-ONLY,RUBBER,BLACK,TANG BUCKLE,,,2022
2368,2368,https://www.thewatchbox.com//sg/en/shop/4732756.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Glash%C3%BCtte%20Original,SeaQ,GLASHÜTTE ORIGINAL,REF 39-11-06-80-70,11362.0,,39-11-06-80-70,Yes,Yes,Switzerland,"Casual, Sport",Mens,40mm,STAINLESS STEEL,BLACK,"ARABIC NUMERALS, INDEX",Solid,Round,200m,Automatic,DATE,STAINLESS STEEL,SILVER,FOLDING BUCKLE,"7.75"" 2 LINKS",,2022
2369,2369,https://www.thewatchbox.com//sg/en/shop/4776589.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Herm%C3%A8s,H08 Hodinkee Limited Edition,HERMÈS,REF W054099WW00,12074.0,,W054099WW00,Yes,Yes,Switzerland,Casual,Mens,39mm,TITANIUM,TAUPE,ARABIC NUMERALS,Exhibition,Square,100m,Automatic,DATE,RUBBER,TAUPE,FOLDING BUCKLE,,,2021
2370,2370,https://www.thewatchbox.com//sg/en/shop/4678603.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=BVLGARI,Bvlgari Octo Roma Tourbillon,BVLGARI,REF 103154,64292.0,,103154,Yes,Yes,Switzerland,Casual,Mens,44mm,TITANIUM,SKELETON,INDEX,Exhibition,Octagon,30m,Manual Wind,TOURBILLON,ALLIGATOR,BLUE,DEPLOYANT BUCKLE,,,2022
2371,2371,https://www.thewatchbox.com//sg/en/shop/4536496.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=HYT,H4 Skull Limited Edition,HYT,REF 453-TT-81-GF-RA,70956.0,,453-TT-81-GF-RA,Yes,Yes,Switzerland,Casual,Mens,51mm,TITANIUM,"BLACK, SILVER",ARABIC NUMERALS,Exhibition,Square,50m,Manual Wind,POWER RESERVE INDICATOR,LEATHER,BROWN,TANG BUCKLE,,,
2372,2372,https://www.thewatchbox.com//sg/en/shop/4693792.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Bovet,19Thirty Limited Edition,BOVET,REF NTS0003,26838.0,,NTS0003,Yes,Yes,Switzerland,"Casual, Dress",Mens,42mm,STAINLESS STEEL,,ARABIC NUMERALS,Exhibition,Round,30m,Manual wind,POWER RESERVE INDICATOR,ALLIGATOR,BLUE,TANG BUCKLE,,,2015
2373,2373,https://www.thewatchbox.com//sg/en/shop/4404364.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=H.%20Moser%20%26%20Cie.,Endeavour Perpetual Calendar,H. MOSER & CIE.,REF 1341-0103,32530.0,,1341-0103,Yes,Yes,Switzerland,Dress,Mens,40mm,ROSE GOLD,SILVER,INDEX,Exhibition,Round,30m,Mechanical (Hand-winding),DATE,ALLIGATOR,BROWN,DEPLOYANT BUCKLE,,2-Year WatchBox Warranty,
2374,2374,https://www.thewatchbox.com//sg/en/shop/4602355.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Herm%C3%A8s,HeuerH,HERMÈS,REF W036835WW00,3596.0,,W036835WW00,Yes,Yes,Switzerland,Casual,Ladies,30x30mm,STAINLESS STEEL,SILVER,ARABIC NUMERALS,Solid,Square,30m,Quartz,,LEATHER,GREY,TANG BUCKLE,,,2022
2375,2375,https://www.thewatchbox.com//sg/en/shop/4771317.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Raymond%20Weil,Toccata,RAYMOND WEIL,REF 5385-STP-97081,1274.0,,5385-STP-97081,Yes,Yes,Switzerland,"Casual, Dress",Ladies,34mm,STAINLESS STEEL,"MOTHER OF PEARL, WHITE",DIAMOND,Solid,Round,50m,Quartz,DATE,TWO-TONE: YELLOW GOLD PLATED/STAINLESS,TWO TONE: YELLOW/SILVER,FOLDING BUCKLE,,,2022
2376,2376,https://www.thewatchbox.com//sg/en/shop/4551156.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/classic-dress-watches/,Saxonia,A. LANGE & SÖHNE,REF 219.032,22097.0,,219.032,Yes,Yes,Germany,Dress,Mens,35mm,ROSE GOLD,SILVER,INDEX,Exhibition,Round,30m,Manual wind,TIME-ONLY,ALLIGATOR,BROWN,TANG BUCKLE,,,2020
2377,2377,https://www.thewatchbox.com//sg/en/shop/4770673.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=D.Candaux,DC6 Solstice Limited Edition,D.CANDAUX,REF DC6SO,258325.0,,DC6SO,Yes,Yes,Switzerland,Casual,Mens,43mm,TITANIUM,"BLACK, GRAY",ARABIC NUMERALS,Exhibition,Round,30m,Manual Wind,POWER RESERVE INDICATOR,FABRIC/CANVAS,ORANGE,HOOK & LOOP,,,2022
2378,2378,https://www.thewatchbox.com//sg/en/shop/4564803.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=HYT,H0 Red Khaki Anthracite DLC,HYT,REF H02138,43567.0,,H02138,No,No,Switzerland,Casual,Mens,48mm,DLC COATED STAINLESS STEEL,GREEN,INDEX,Exhibition,Round,30m,Manual wind,POWER RESERVE INDICATOR,RUBBER,GREEN,FOLDING BUCKLE,,,
2379,2379,https://www.thewatchbox.com//sg/en/shop/4771325.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Raymond%20Weil,Toccata,RAYMOND WEIL,REF 5985-ST-97081,842.0,,5985-ST-97081,Yes,Yes,Switzerland,"Casual, Dress",Ladies,29mm,STAINLESS STEEL,"MOTHER OF PEARL, WHITE",DIAMOND,Solid,Round,50m,Quartz,DATE,STAINLESS STEEL,SILVER,FOLDING BUCKLE,,,
2380,2380,https://www.thewatchbox.com//sg/en/shop/4507414.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=H.%20Moser%20%26%20Cie.,Endeavour Perpetual Calendar,H. MOSER & CIE.,REF 1800-0202,53784.0,,1800-0202,Yes,Yes,Switzerland,"Casual, Dress",Mens,42mm,WHITE GOLD,GREEN,INDEX,Exhibition,Round,30m,Manual wind,DATE,LEATHER,BROWN,TANG BUCKLE,,,2021
2381,2381,https://www.thewatchbox.com//sg/en/shop/4662987.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=A.%20Lange%20%26%20S%C3%B6hne,1815 200th Anniversary F.A. Lange Limited Edition,A. LANGE & SÖHNE,REF 236.049,52142.0,,236.049,Yes,Yes,Germany,Dress,Mens,40mm,PLATINUM,BLACK,ARABIC,Exhibition,Round,30m,Manual wind,TIME-ONLY,ALLIGATOR,BLACK,TANG BUCKLE,,,2015
2382,2382,https://www.thewatchbox.com//sg/en/shop/4564696.html,Make An Offer,Coming Soon,https://www.thewatchbox.com/sg/en/search/?q=HYT,H5 Limited Edition,HYT,REF H02353,40576.0,,H02353,No,No,Switzerland,Casual,Mens,48mm,STAINLESS STEEL,SKELETON,ARABIC,Exhibition,Round,50m,Manual wind,POWER RESERVE INDICATOR,RUBBER,GREY,DEPLOYANT BUCKLE,,,
2383,2383,https://www.thewatchbox.com//sg/en/shop/4587085.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/everyday-watches/,One,URBAN JÜRGENSEN,REF 5541-SS-L333CSU,46861.0,,5541-SS-L333CSU,Yes,Yes,Switzerland,"Casual, Dress",Mens,41mm,STAINLESS STEEL,BLUE,INDEX,Exhibition,Round,50m,Automatic,DATE,STAINLESS STEEL,SILVER,FOLDING BUCKLE,"7.5""",,2021
2384,2384,https://www.thewatchbox.com//sg/en/shop/4470811.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/coming-soon/,Saxonia Annual Calendar,A. LANGE & SÖHNE,REF 330.026,57143.0,,330.026,No,No,Germany,Dress,Mens,38mm,WHITE GOLD,SILVER,INDEX,Exhibition,Round,50m,Mechanical(Automatic),DAY,ALLIGATOR,BROWN,FOLDING BUCKLE,,,
2385,2385,https://www.thewatchbox.com//sg/en/shop/4687885.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=H.%20Moser%20%26%20Cie.,Endeavour Perpetual Moon,H. MOSER & CIE.,REF 1801-1201,39614.0,,1801-1201,Yes,Yes,Switzerland,"Casual, Sport",Mens,42mm,STAINLESS STEEL,BLUE,NO MARKERS,Exhibition,Round,30m,Manual wind,MOON PHASE,ALLIGATOR,BLUE,TANG BUCKLE,,,
2386,2386,https://www.thewatchbox.com//sg/en/shop/4641346.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=BVLGARI,Bvlgari Serpenti Seduttori,BVLGARI,REF 103453,38545.0,,103453,Yes,Yes,Switzerland,Dress,Ladies,33mm,ROSE GOLD,BLACK,"INDEX, ROMAN NUMERALS",Solid,Asymmetrical,30m,Quartz,TIME-ONLY,ROSE GOLD,ROSE GOLD,,,,
2387,2387,https://www.thewatchbox.com//sg/en/shop/4693818.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/high-design/,Extreme Dubai,MORITZ GROSSMANN,REF Sands Of Time,24700.0,,Sands Of Time,Yes,No,Germany,Casual,Mens,41mm,STAINLESS STEEL,PINK,"ARABIC NUMERALS, INDEX",Exhibition,Round,1m,Manual wind,TIME-ONLY,LEATHER,BROWN,TANG BUCKLE,,,
2388,2388,https://www.thewatchbox.com//sg/en/shop/4757340.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Kross%20X%20Studio,Kross x Studio Death Star Ultimate Collector Set Star Wars Limited Edition,KROSS X STUDIO,REF SWDST21,214780.0,,SWDST21,Yes,Yes,Switzerland,Casual,Mens,45mm,TITANIUM,BLACK,INDEX,Exhibition,Round,30m,Manual Wind,TOURBILLON,LEATHER,BLACK,DEPLOYANT BUCKLE,,,
2389,2389,https://www.thewatchbox.com//sg/en/shop/4689212.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Kurono,Tokyo Chronograph II Shiro,KURONO,REF Chronograph 2 Shiro,5627.0,,Chronograph 2 Shiro,Yes,Yes,Japan,"Casual, Dress",Mens,38mm,STAINLESS STEEL,SILVER,"ARABIC NUMERALS, INDEX",Solid,Round,50m,Automatic,CHRONOGRAPH,LEATHER,BLACK,TANG BUCKLE,,,2022
2390,2390,https://www.thewatchbox.com//sg/en/shop/4640496.html,Join Waitlist,,https://www.thewatchbox.com/sg/en/search/?q=Kurono,Tokyo Toki,KURONO,REF GR78,,,GR78,Yes,Yes,Japan,Casual,Mens,37mm,STAINLESS STEEL,ORANGE,INDEX,Solid,Round,50m,Automatic,TIME-ONLY,LEATHER,BLACK,TANG BUCKLE,,,2022
2391,2391,https://www.thewatchbox.com//sg/en/shop/4604963.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Kurono,Tokyo Toki,KURONO,REF GR78,3499.0,,GR78,Yes,Yes,Japan,Casual,Mens,37mm,STAINLESS STEEL,ORANGE,INDEX,Solid,Round,50m,Automatic,TIME-ONLY,LEATHER,BLACK,TANG BUCKLE,,,2021
2392,2392,https://www.thewatchbox.com//sg/en/shop/4620076.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Kurono,Tokyo Toki,KURONO,REF GR78,3499.0,,GR78,Yes,Yes,Japan,Casual,Mens,37mm,STAINLESS STEEL,ORANGE,INDEX,Solid,Round,50m,Automatic,TIME-ONLY,LEATHER,BLACK,TANG BUCKLE,,,2021
2393,2393,https://www.thewatchbox.com//sg/en/shop/4647954.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/everyday-watches/,1941 Principia,GRÖNEFELD,REF PRINC-SS-SA,78581.0,,PRINC-SS-SA,Yes,Yes,Switzerland,Casual,Mens,39mm,STAINLESS STEEL,SALMON,INDEX,Exhibition,Round,30m,Automatic,TIME-ONLY,LEATHER,BLUE,TANG BUCKLE,,,2019
2394,2394,https://www.thewatchbox.com//sg/en/shop/4758173.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Gr%C3%B6nefeld,1941 Principia,GRÖNEFELD,REF PRINC-SS-SA,78538.0,,PRINC-SS-SA,Yes,Yes,Switzerland,"Casual, Dress",Mens,39mm,STAINLESS STEEL,SALMON,INDEX,Exhibition,Round,30m,Automatic,TIME-ONLY,LEATHER,BLUE,TANG BUCKLE,,,
2395,2395,https://www.thewatchbox.com//sg/en/shop/4390290.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/watches-for-men/,H0,HYT,REF H01489,22615.0,,H01489,Yes,Yes,Switzerland,Casual,Mens,48.8mm,STAINLESS STEEL,SILVER,,,Round,30m,Manual wind,POWER RESERVE INDICATOR,RUBBER,RED,DEPLOYANT BUCKLE,,Time Remaining on Factory Warranty,
2396,2396,https://www.thewatchbox.com//sg/en/shop/4564787.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=HYT,H0 Blue Night,HYT,REF H01059,21524.0,,H01059,No,No,Switzerland,Casual,Mens,48mm,BLACKSTEEL,"BLUE, SKELETON",ARABIC NUMERALS,Exhibition,Round,50m,Manual Wind,,RUBBER,BLACK,DEPLOYANT BUCKLE,,,
2397,2397,https://www.thewatchbox.com//sg/en/shop/4492112.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/lunar-new-year/,Octo Solotempo,BVLGARI,REF 102119,19127.0,,102119,Yes,No,Switzerland,Dress,Mens,38mm,ROSE GOLD,SILVER,"ARABIC NUMERALS, INDEX",Exhibition,Octagon,1m,Automatic,DATE,ALLIGATOR,BROWN,DEPLOYANT BUCKLE,,,
2398,2398,https://www.thewatchbox.com//sg/en/shop/4748406.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=H.%20Moser%20%26%20Cie.,Heritage Centre Seonds,H. MOSER & CIE.,REF 8200-1201,18511.0,,8200-1201,Yes,Yes,Switzerland,Casual,Mens,42mm,STAINLESS STEEL,BLUE,ARABIC NUMERALS,Exhibition,Round,30m,Automatic,TIME-ONLY,LEATHER,BROWN,TANG BUCKLE,,,2022
2399,2399,https://www.thewatchbox.com//sg/en/shop/4704169.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/best-sellers/,1815 Flyback Chronograph,A. LANGE & SÖHNE,REF 401.031,106326.0,,401.031,Yes,Yes,Germany,"Casual, Dress, Sport",Mens,39mm,ROSE GOLD,BLACK,ARABIC NUMERALS,Exhibition,Round,30m,Manual wind,CHRONOGRAPH,ALLIGATOR,BROWN,TANG BUCKLE,,,2007
2400,2400,https://www.thewatchbox.com//sg/en/shop/4664736.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=A.%20Lange%20%26%20S%C3%B6hne,1815 Flyback Chronograph,A. LANGE & SÖHNE,REF 401.031,99187.0,,401.031,Yes,Yes,Germany,"Casual, Dress, Sport",Mens,39mm,ROSE GOLD,BLACK,ARABIC NUMERALS,Exhibition,Round,30m,Manual wind,CHRONOGRAPH,ALLIGATOR,BROWN,TANG BUCKLE,,,2013
2401,2401,https://www.thewatchbox.com//sg/en/shop/4752119.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Raymond%20Weil,Toccata,RAYMOND WEIL,REF 5385-ST-97081,1080.0,,5385-ST-97081,Yes,Yes,Switzerland,"Casual, Dress",Ladies,34mm,STAINLESS STEEL,"MOTHER OF PEARL, WHITE",DIAMOND,Solid,Round,50m,Quartz,DATE,STAINLESS STEEL,SILVER,FOLDING BUCKLE,,,2022
2402,2402,https://www.thewatchbox.com//sg/en/shop/4771424.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Raymond%20Weil,Freelancer,RAYMOND WEIL,REF 2731-ST-50001,1847.0,,2731-ST-50001,Yes,No,Switzerland,"Casual, Dress",Mens,42mm,STAINLESS STEEL,BLUE,INDEX,Exhibition,Round,100m,Mechanical(Automatic),DATE,STAINLESS STEEL,SILVER,FOLDING BUCKLE,,,2021
2403,2403,https://www.thewatchbox.com//sg/en/shop/4684999.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/anything-but-ordinary/,Horological Machine No.5,MB&F,REF 55.RL.B,85741.0,,55.RL.B,No,No,Switzerland,Casual,Mens,51x49mm,TWO-TONE: ROSE/TITANIUM,BLACK,ARABIC NUMERALS,Exhibition,Other,,Automatic,TIME-ONLY,RUBBER,BLACK,TANG BUCKLE,,,2015
2404,2404,https://www.thewatchbox.com//sg/en/shop/4640660.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=MB%26F,Horological Machine No 5 Limited Edition,MB&F,REF 55.RL.B,81767.0,,55.RL.B,Yes,Yes,Switzerland,Casual,Mens,51x49mm,TWO-TONE: ROSE/TITANIUM,BLACK,ARABIC NUMERALS,Exhibition,Other,1m,Automatic,TIME-ONLY,LEATHER,BROWN,TANG BUCKLE,,,2013
2405,2405,https://www.thewatchbox.com//sg/en/shop/4482873.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=H.%20Moser%20%26%20Cie.,Pioneer Perpetual Calendar,H. MOSER & CIE.,REF 3808-1200,42995.0,,3808-1200,Yes,Yes,Switzerland,"Casual, Dress",Mens,42mm,STAINLESS STEEL,BURGUNDY,DOT,Exhibition,Round,120m,Manual Wind,DATE,ALLIGATOR,BLACK,TANG BUCKLE,,,2020
2406,2406,https://www.thewatchbox.com//sg/en/shop/4521944.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=HYT,H0,HYT,REF H00826,20542.0,,H00826,Yes,Yes,Switzerland,Casual,Mens,48mm,STAINLESS STEEL,BLACK,ARABIC,Exhibition,Round,30m,Manual wind,POWER RESERVE INDICATOR,RUBBER,BLACK,DEPLOYANT BUCKLE,,,
2407,2407,https://www.thewatchbox.com//sg/en/shop/4564712.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/tims-picks-watches/,H0,HYT,REF H00826,20898.0,,H00826,Yes,Yes,Switzerland,Casual,Mens,48mm,COATED STAINLESS STEEL,BLACK,ARABIC,Exhibition,Round,30m,Manual wind,POWER RESERVE INDICATOR,RUBBER,BLACK,DEPLOYANT BUCKLE,,,
2408,2408,https://www.thewatchbox.com//sg/en/shop/4566451.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/trending-now-watches/,Richard Lange Jumping Seconds,A. LANGE & SÖHNE,REF 252.029,92351.0,,252.029,Yes,No,Germany,"Casual, Dress",Mens,40mm,WHITE GOLD,BLACK,ROMAN NUMERALS,Exhibition,Round,30m,Manual wind,POWER RESERVE INDICATOR,ALLIGATOR,BLACK,TANG BUCKLE,,,2021
2409,2409,https://www.thewatchbox.com//sg/en/shop/4313573.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/under-10-watches/,Bvlgari Diagono Chronograph Limited Edition,BVLGARI,REF DG42SCH,7798.0,,DG42SCH,Yes,Yes,Switzerland,"Casual, Dress, Sport",Mens,42mm,STAINLESS STEEL,BLUE,"INDEX, ARABIC",Exhibition,Round,30m,Mechanical(Automatic),CHRONOGRAPH,ALLIGATOR,BLUE,DEPLOYANT BUCKLE,,2-Year WatchBox Warranty,
2410,2410,https://www.thewatchbox.com//sg/en/shop/4474425.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Herm%C3%A8s,Cape Cod Petite Model,HERMÈS,REF W044294WW00,4763.0,,W044294WW00,Yes,Yes,Switzerland,Casual,Ladies,23x23mm,STAINLESS STEEL,"WHITE, MOTHER OF PEARL",DIAMOND/ARABIC,Solid,Square,30m,Quartz,TIME ONLY,LEATHER,GREY,TANG BUCKLE,,Time Remaining on Factory Warranty,2021
2411,2411,https://www.thewatchbox.com//sg/en/shop/4599353.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=A.%20Lange%20%26%20S%C3%B6hne,Lange 1,A. LANGE & SÖHNE,REF 101.022,45306.0,,101.022,No,No,Germany,Dress,Mens,38mm,YELLOW GOLD,SILVER,INDEX,Exhibition,Round,30m,Manual wind,CALENDAR,ALLIGATOR,BLACK,TANG BUCKLE,,,
2412,2412,https://www.thewatchbox.com//sg/en/shop/4377784.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/automatic-watches/,Academic Ellipsocurvex Chronomax Masters Chronograph,DANIEL ROTH,REF 447.X.40.161.CN.BA,27346.0,,447.X.40.161.CN.BA,Yes,No,Switzerland,Dress,Mens,38x41mm,YELLOW GOLD,SKELETON,NO MARKERS,Solid,Octagon,30m,Mechanical(Automatic),CHRONOGRAPH,ALLIGATOR,BLACK,TANG BUCKLE,,2-Year WatchBox Warranty,
2413,2413,https://www.thewatchbox.com//sg/en/shop/4422150.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/high-design/,Bvlgari Octo Finissimo,BVLGARI,REF 102912,41764.0,,102912,Yes,Yes,Switzerland,Dress,Mens,40mm,ROSE GOLD,ROSE GOLD,INDEX/ARABIC,Exhibition,Octagon,30m,Automatic,TIME-ONLY,ROSE GOLD,ROSE GOLD,FOLDING BUCKLE,"7 3/4""",,2019
2414,2414,https://www.thewatchbox.com//sg/en/shop/4736278.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=H.%20Moser%20%26%20Cie.,Streamliner Centre Seconds,H. MOSER & CIE.,REF 6200-1200,41375.0,,6200-1200,Yes,Yes,Switzerland,"Casual, Dress, Sport",Mens,40mm,STAINLESS STEEL,GREEN,INDEX,Exhibition,Round,120m,Automatic,TIME-ONLY,STAINLESS STEEL,SILVER,FOLDING BUCKLE,,,2022
2415,2415,https://www.thewatchbox.com//sg/en/shop/4771408.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Raymond%20Weil,Maestro,RAYMOND WEIL,REF 2131-SP5-00966,1426.0,,2131-SP5-00966,Yes,No,Switzerland,"Casual, Dress",Ladies,31mm,STAINLESS STEEL,"MOTHER OF PEARL, WHITE","DIAMOND, ROMAN NUMERALS",Exhibition,Round,50m,Automatic,TIME-ONLY,STAINLESS STEEL,TWO TONE: ROSE/SILVER,FOLDING BUCKLE,,,2021
2416,2416,https://www.thewatchbox.com//sg/en/shop/4536413.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/holiday-watches/,Bulgari Serpenti Tubogas,BVLGARI,REF 101816,10271.0,,101816,Yes,No,Switzerland,Casual,Ladies,35mm,STAINLESS STEEL,SILVER,ROMAN NUMERALS,Solid,Asymmetrical,30m,Quartz (Battery),TIME-ONLY,STAINLESS STEEL,SILVER,,,,
2417,2417,https://www.thewatchbox.com//sg/en/shop/4693826.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/tims-picks-watches/,Extreme Dubai Limited Edition,MORITZ GROSSMANN,REF MG-001541,23242.0,,MG-001541,Yes,No,Germany,Casual,Mens,41mm,STAINLESS STEEL,SKELETON,ARABIC NUMERALS,Exhibition,Round,30m,Manual wind,TIME-ONLY,LEATHER,BROWN,TANG BUCKLE,,,
2418,2418,https://www.thewatchbox.com//sg/en/shop/4775995.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Gr%C3%B6nefeld,1941 Principia,GRÖNEFELD,REF PRINC-SS-TU,99187.0,,PRINC-SS-TU,Yes,Yes,Switzerland,Casual,Mens,39mm,STAINLESS STEEL,TURQUOISE,INDEX,Exhibition,Round,30m,Automatic,TIME-ONLY,LEATHER,BLUE,TANG BUCKLE,,,2022
2419,2419,https://www.thewatchbox.com//sg/en/shop/4758132.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Gr%C3%B6nefeld,1941 Principia,GRÖNEFELD,REF PRINC-SS-TU,99457.0,,PRINC-SS-TU,Yes,Yes,Switzerland,"Casual, Dress",Mens,39mm,STAINLESS STEEL,TURQUOISE,INDEX,Exhibition,Round,30m,Automatic,TIME-ONLY,LEATHER,BLUE,TANG BUCKLE,,,
2420,2420,https://www.thewatchbox.com//sg/en/shop/4620126.html,Make An Offer,Coming Soon,https://www.thewatchbox.com/sg/en/search/?q=Glash%C3%BCtte%20Original,Senator Chronometer,GLASHÜTTE ORIGINAL,REF 58-01-01-01-04,23220.0,,58-01-01-01-04,Yes,Yes,Germany,Dress,Mens,42mm,ROSE GOLD,WHITE,ROMAN NUMERALS,Exhibition,Round,50m,Mechanical (Hand-winding),DATE,ALLIGATOR,BLACK,DEPLOYANT BUCKLE,,,2018
2421,2421,https://www.thewatchbox.com//sg/en/shop/4611240.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/this-or-that/,DC 6 Half Hunter Limited Edition,D.CANDAUX,REF DC6HH,261209.0,,DC6HH,Yes,Yes,Switzerland,Casual,Mens,43mm,TITANIUM,"GRAY, SILVER",ARABIC NUMERALS,Exhibition,Round,30m,Manual wind,POWER RESERVE INDICATOR,FABRIC/CANVAS,BLACK,HOOK & LOOP,,,2022
2422,2422,https://www.thewatchbox.com//sg/en/shop/4631685.html,Make An Offer,,https://www.thewatchbox.com/sg/en/search/?q=Porsche%20Design,by Eterna P'6000 Chronograph,PORSCHE DESIGN,REF 6625.10/1,4158.0,,6625.10/1,Yes,No,Switzerland,"Casual, Sport",Mens,40mm,TITANIUM,BLACK,INDEX,Solid,Round,50m,Automatic,CHRONOGRAPH,TITANIUM,GREY,FOLDING BUCKLE,"8.5""",,
2423,2423,https://www.thewatchbox.com//sg/en/shop/4465795.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/colorful-dial-watches/,Pioneer Centre Seconds,H. MOSER & CIE.,REF 3200-1202,21254.0,,3200-1202,Yes,No,Switzerland,"Casual, Sport",Mens,42mm,STAINLESS STEEL,GREEN,INDEX,Exhibition,Round,120m,Mechanical(Automatic),TIME ONLY,RUBBER,BLACK,TANG BUCKLE,,2-Year WatchBox Warranty,2018
2424,2424,https://www.thewatchbox.com//sg/en/shop/4770202.html,Make An Offer,,https://www.thewatchbox.com/sg/en/watches/everyday-watches/,Faubourg de Cracovie California Dreamin',CZAPEK,REF California Dreamin',47131.0,,California Dreamin',Yes,Yes,Switzerland,Casual,Mens,41mm,STAINLESS STEEL,BLACK,"ARABIC NUMERALS, ROMAN NUMERALS",Exhibition,Round,50m,Automatic,CHRONOGRAPH,RUBBER,BLACK,DEPLOYANT BUCKLE,,,2022
